1,9.795215
2,9.795215
3,9.795215
4,9.795215
5,9.795215
6,9.795215
7,9.795215
8,9.795215
9,9.795215
10,9.795215
11,9.795215
12,9.795215
13,9.795215
14,9.795215
15,9.795215
16,9.694727
17,9.335840
18,8.943457
19,8.522363
20,8.072559
21,7.598828
22,7.110742
23,6.589160
24,6.043652
25,5.493359
26,4.919141
27,4.335352
28,3.741992
29,3.134277
30,2.512207
31,1.880566
32,1.244141
33,0.607715
34,-0.033496
35,-0.679492
36,-1.320703
37,-1.966699
38,-2.588770
39,-3.206055
40,-3.808984
41,-4.397559
42,-4.962207
43,-5.517285
44,-6.048438
45,-6.546094
46,-7.029395
47,-7.483984
48,-7.914648
49,-8.326172
50,-8.704199
51,-9.053516
52,-9.369336
53,-9.661230
54,-9.800000
55,-9.800000
56,-9.800000
57,-9.800000
58,-9.800000
59,-9.800000
60,-9.800000
61,-9.800000
62,-9.800000
63,-9.800000
64,-9.800000
65,-9.800000
66,-9.800000
67,-9.800000
68,-9.546387
69,-9.259277
70,-8.938672
71,-8.584570
72,-8.206543
73,-7.775879
74,-7.340430
75,-6.866699
76,-6.369043
77,-5.857031
78,-5.321094
79,-4.766016
80,-4.196582
81,-3.608008
82,-3.009863
83,-2.402148
84,-1.789648
85,-1.172363
86,-0.540723
87,0.090918
88,0.712988
89,1.335059
90,1.957129
91,2.569629
92,3.177344
93,3.770703
94,4.359277
95,4.933496
96,5.488574
97,6.019727
98,6.522168
99,7.005469
100,7.464844
101,7.890723
102,8.283105
103,8.641992
104,8.972168
105,9.273633
106,9.536816
107,9.771289
108,9.795215
109,9.795215
110,9.795215
111,9.795215
112,9.795215
113,9.795215
114,9.795215
115,9.795215
116,9.795215
117,9.795215
118,9.795215
119,9.742578
120,9.512891
121,9.240137
122,8.943457
123,8.613281
124,8.254395
125,7.866797
126,7.460059
127,7.029395
128,6.574805
129,6.105859
130,5.608203
131,5.100977
132,4.574609
133,4.033887
134,3.474023
135,2.904590
136,2.330371
137,1.746582
138,1.153223
139,0.555078
140,-0.038281
141,-0.626855
142,-1.220215
143,-1.799219
144,-2.378223
145,-2.938086
146,-3.493164
147,-4.033887
148,-4.555469
149,-5.062695
150,-5.560352
151,-6.024512
152,-6.479102
153,-6.895410
154,-7.302148
155,-7.680176
156,-8.034277
157,-8.364453
158,-8.651563
159,-8.919531
160,-9.144434
161,-9.345410
162,-9.517676
163,-9.632520
164,-9.737793
165,-9.790430
166,-9.800000
167,-9.800000
168,-9.761719
169,-9.685156
170,-9.575098
171,-9.436328
172,-9.264063
173,-9.058301
174,-8.819043
175,-8.546289
176,-8.249609
177,-7.919434
178,-7.560547
179,-7.168164
180,-6.766211
181,-6.321191
182,-5.866602
183,-5.392871
184,-4.885645
185,-4.373633
186,-3.852051
187,-3.301758
188,-2.746680
189,-2.172461
190,-1.607813
191,-1.028809
