1,1.890137
2,1.832715
3,1.770508
4,1.684375
5,1.612598
6,1.521680
7,1.440332
8,1.349414
9,1.244141
10,1.143652
11,1.028809
12,0.913965
13,0.803906
14,0.679492
15,0.555078
16,0.430664
17,0.311035
18,0.191406
19,0.057422
20,-0.066992
21,-0.191406
22,-0.320605
23,-0.440234
24,-0.559863
25,-0.684277
26,-0.799121
27,-0.913965
28,-1.019238
29,-1.124512
30,-1.220215
31,-1.320703
32,-1.411621
33,-1.497754
34,-1.574316
35,-1.650879
36,-1.717871
37,-1.775293
38,-1.827930
39,-1.875781
40,-1.904492
41,-1.937988
42,-1.966699
43,-1.976270
44,-1.981055
45,-1.990625
46,-1.981055
47,-1.966699
48,-1.937988
49,-1.909277
50,-1.870996
51,-1.823145
52,-1.770508
53,-1.708301
54,-1.646094
55,-1.569531
56,-1.488184
57,-1.406836
58,-1.315918
59,-1.220215
60,-1.119727
61,-1.004883
62,-0.894824
63,-0.784766
64,-0.679492
65,-0.550293
66,-0.430664
67,-0.306250
68,-0.181836
69,-0.057422
70,0.066992
71,0.200977
72,0.320605
73,0.449805
74,0.574219
75,0.693848
76,0.813477
77,0.928320
78,1.038379
79,1.148438
80,1.244141
81,1.344629
82,1.445117
83,1.531250
84,1.622168
85,1.698730
86,1.770508
87,1.837500
88,1.899707
89,1.947559
90,1.995410
91,2.028906
92,2.052832
93,2.086328
94,2.100684
95,2.105469
96,2.105469
97,2.100684
98,2.086328
99,2.062402
100,2.033691
101,1.990625
102,1.937988
103,1.890137
104,1.837500
105,1.760938
106,1.693945
107,1.607813
108,1.531250
109,1.440332
110,1.344629
111,1.239355
112,1.138867
113,1.024023
114,0.913965
115,0.799121
116,0.679492
117,0.555078
118,0.440234
119,0.311035
120,0.177051
121,0.057422
122,-0.066992
123,-0.191406
124,-0.315820
125,-0.445020
126,-0.564648
127,-0.684277
128,-0.789551
129,-0.904395
130,-1.019238
131,-1.124512
132,-1.220215
133,-1.315918
134,-1.406836
135,-1.492969
136,-1.574316
137,-1.646094
138,-1.713086
139,-1.770508
140,-1.823145
141,-1.866211
142,-1.909277
143,-1.933203
144,-1.961914
145,-1.976270
146,-1.981055
147,-1.985840
148,-1.976270
149,-1.957129
150,-1.933203
151,-1.904492
152,-1.861426
153,-1.818359
154,-1.765723
155,-1.713086
156,-1.636523
157,-1.559961
158,-1.492969
159,-1.406836
160,-1.320703
161,-1.215430
162,-1.114941
163,-1.009668
164,-0.894824
165,-0.784766
166,-0.665137
167,-0.550293
168,-0.421094
169,-0.306250
170,-0.181836
171,-0.062207
172,0.066992
173,0.196191
174,0.330176
175,0.445020
176,0.569434
177,0.689063
178,0.808691
179,0.923535
180,1.024023
181,1.138867
182,1.244141
183,1.339844
184,1.440332
185,1.531250
186,1.617383
187,1.693945
188,1.765723
189,1.832715
190,1.890137
191,1.942773
192,1.976270
193,2.028906
194,2.057617
195,2.076758
196,2.095898
197,2.100684
198,2.100684
199,2.095898
