1,-0.980957
2,-0.990527
3,-0.995313
4,-0.995313
5,-0.990527
6,-0.985742
7,-0.980957
8,-0.961816
9,-0.928320
10,-0.918750
11,-0.875684
12,-0.851758
13,-0.813477
14,-0.784766
15,-0.741699
16,-0.703418
17,-0.655566
18,-0.602930
19,-0.550293
20,-0.497656
21,-0.440234
22,-0.382813
23,-0.320605
24,-0.263184
25,-0.200977
26,-0.138770
27,-0.076563
28,-0.009570
29,0.052637
30,0.119629
31,0.186621
32,0.248828
33,0.320605
34,0.373242
35,0.435449
36,0.497656
37,0.550293
38,0.602930
39,0.665137
40,0.717773
41,0.765625
42,0.813477
43,0.861328
44,0.899609
45,0.942676
46,0.971387
47,1.000098
48,1.033594
49,1.047949
50,1.076660
51,1.091016
52,1.100586
53,1.114941
54,1.124512
55,1.114941
56,1.114941
57,1.110156
58,1.100586
59,1.086230
60,1.062305
61,1.038379
62,1.014453
63,0.985742
64,0.952246
65,0.913965
66,0.875684
67,0.837402
68,0.789551
69,0.741699
70,0.689063
71,0.631641
72,0.574219
73,0.516797
74,0.459375
75,0.401953
76,0.334961
77,0.277539
78,0.210547
79,0.148340
80,0.071777
81,0.019141
82,-0.052637
83,-0.114844
84,-0.177051
85,-0.244043
86,-0.301465
87,-0.368457
88,-0.411523
89,-0.473730
90,-0.535938
91,-0.588574
92,-0.641211
93,-0.684277
94,-0.741699
95,-0.765625
96,-0.818262
97,-0.846973
98,-0.875684
99,-0.904395
100,-0.933105
101,-0.947461
102,-0.966602
103,-0.980957
104,-0.995313
105,-1.004883
106,-1.000098
107,-0.990527
108,-0.985742
109,-0.976172
110,-0.957031
111,-0.937891
112,-0.923535
113,-0.894824
114,-0.866113
115,-0.832617
116,-0.794336
117,-0.756055
118,-0.712988
119,-0.665137
120,-0.612500
121,-0.564648
122,-0.512012
123,-0.454590
124,-0.392383
125,-0.339746
126,-0.277539
127,-0.215332
128,-0.148340
129,-0.090918
130,-0.023926
131,0.038281
132,0.105273
133,0.172266
134,0.234473
135,0.296680
136,0.363672
137,0.421094
138,0.478516
139,0.535938
140,0.588574
141,0.655566
142,0.703418
143,0.756055
144,0.799121
145,0.856543
146,0.890039
147,0.928320
148,0.961816
149,0.995313
150,1.019238
151,1.043164
152,1.071875
153,1.086230
154,1.105371
155,1.114941
156,1.119727
157,1.119727
158,1.114941
159,1.110156
160,1.100586
161,1.081445
162,1.071875
163,1.043164
164,1.024023
165,1.000098
166,0.961816
167,0.933105
168,0.885254
169,0.846973
170,0.799121
171,0.746484
172,0.698633
173,0.645996
174,0.588574
175,0.535938
176,0.473730
177,0.411523
178,0.349316
179,0.287109
180,0.224902
181,0.153125
182,0.095703
183,0.023926
184,-0.033496
185,-0.100488
186,-0.167480
187,-0.224902
188,-0.287109
189,-0.349316
190,-0.406738
191,-0.459375
192,-0.531152
193,-0.579004
194,-0.626855
195,-0.679492
196,-0.722559
197,-0.760840
198,-0.799121
199,-0.832617
200,-0.866113
201,-0.894824
202,-0.918750
203,-0.942676
204,-0.961816
205,-0.976172
206,-0.985742
207,-0.990527
208,-0.990527
209,-0.990527
210,-0.980957
211,-0.976172
212,-0.957031
213,-0.937891
214,-0.923535
215,-0.894824
216,-0.870898
217,-0.837402
218,-0.803906
219,-0.765625
220,-0.717773
221,-0.684277
222,-0.622070
223,-0.569434
224,-0.521582
225,-0.464160
226,-0.411523
227,-0.349316
228,-0.291895
229,-0.229688
230,-0.172266
231,-0.100488
232,-0.038281
233,0.033496
234,0.095703
235,0.162695
236,0.220117
237,0.282324
238,0.344531
239,0.406738
240,0.468945
241,0.531152
242,0.588574
243,0.641211
244,0.689063
245,0.751270
246,0.794336
247,0.842188
248,0.880469
249,0.918750
250,0.952246
251,0.990527
252,1.014453
253,1.043164
254,1.071875
255,1.086230
256,1.100586
257,1.110156
258,1.119727
259,1.119727
260,1.119727
261,1.110156
262,1.105371
263,1.091016
264,1.076660
265,1.052734
266,1.033594
267,1.000098
268,0.971387
269,0.937891
270,0.899609
271,0.851758
272,0.808691
273,0.765625
274,0.712988
275,0.660352
276,0.602930
277,0.540723
278,0.483301
279,0.435449
280,0.368457
281,0.306250
282,0.234473
283,0.177051
284,0.105273
285,0.047852
286,-0.023926
287,-0.086133
288,-0.143555
289,-0.205762
290,-0.272754
291,-0.334961
292,-0.392383
293,-0.454590
294,-0.507227
295,-0.564648
296,-0.612500
297,-0.665137
298,-0.708203
299,-0.746484
300,-0.789551
301,-0.827832
302,-0.870898
303,-0.890039
304,-0.918750
305,-0.942676
306,-0.966602
307,-0.976172
308,-0.985742
309,-0.990527
310,-0.995313
311,-0.995313
312,-0.990527
313,-0.976172
314,-0.957031
315,-0.947461
316,-0.933105
317,-0.899609
318,-0.875684
319,-0.846973
320,-0.813477
321,-0.775195
322,-0.727344
323,-0.689063
324,-0.641211
325,-0.588574
326,-0.535938
327,-0.483301
328,-0.425879
329,-0.368457
330,-0.301465
331,-0.244043
332,-0.177051
333,-0.114844
334,-0.043066
335,0.019141
336,0.071777
337,0.138770
338,0.205762
339,0.267969
340,0.334961
341,0.387598
342,0.445020
343,0.512012
344,0.574219
345,0.631641
346,0.684277
347,0.741699
348,0.779980
349,0.827832
350,0.870898
351,0.909180
352,0.947461
353,0.980957
354,1.014453
355,1.043164
356,1.057520
357,1.086230
358,1.100586
359,1.105371
360,1.105371
361,1.119727
362,1.119727
363,1.114941
364,1.105371
365,1.095801
366,1.086230
367,1.062305
368,1.038379
369,1.009668
370,0.976172
371,0.942676
372,0.899609
373,0.866113
374,0.818262
375,0.775195
376,0.722559
377,0.674707
378,0.622070
379,0.559863
380,0.497656
381,0.445020
382,0.382813
383,0.320605
384,0.253613
385,0.191406
386,0.124414
387,0.062207
388,-0.004785
389,-0.062207
390,-0.129199
391,-0.196191
392,-0.258398
393,-0.320605
394,-0.382813
395,-0.440234
396,-0.497656
397,-0.555078
398,-0.602930
399,-0.650781
400,-0.693848
401,-0.736914
402,-0.784766
403,-0.818262
